Supplier_Item_ID,Title,Supplier_RRP,Publisher_Brand,Artist_Composer_Series,Instrument,Sub_Instrument,Product_Type,Quantity_on_hand,Last_Purchase_Cost,Barcode,Minimum_Sell,Category,Department,Last_Purchase_Date,Last_Sold_Date,Created_Date,Stock_Availability_from_Supplier,Supplier_ID,Quantity_Availability,Product_Barcode,Active
41/MA540,Martin Authentic Light 12-54 92/8,15.95,Martin Strings,Authentic Acoustic,STRINGS FRETTED,GTR ACOUSTIC SETS,MUSICAL,1,7.81,930014021028,11.95,NONE,ACCESSORIES,09/12/2025,04/12/2025,09/02/2021,Y,ELECTRI,Y,,Y
41/MA540PK3,Martin Authentic 3 Pack Light 12-54 92/8,39.95,Martin Strings,Authentic Acoustic,STRINGS FRETTED,GTR ACOUSTIC SETS,MUSICAL,1,19.57,930014021029,31.95,NONE,ACCESSORIES,20/01/2026,15/01/2026,09/02/2021,N,ELECTRI,Y,,Y
41/MA540T,Martin Authentic Treated Light 12-54 92/8,25.95,Martin Strings,Authentic Acoustic,STRINGS FRETTED,GTR ACOUSTIC SETS,MUSICAL,2,12.72,930014021031,18.95,NONE,ACCESSORIES,20/01/2026,18/01/2026,09/02/2021,Y,ELECTRI,Y,,Y
41/MA550,Martin Authentic Medium 13-56 92/8,15.95,Martin Strings,Authentic Acoustic,STRINGS FRETTED,GTR ACOUSTIC SETS,MUSICAL,2,7.81,930014021034,11.95,NONE,ACCESSORIES,13/10/2025,09/10/2025,09/02/2021,Y,ELECTRI,Y,,Y
41/MA550FX,Martin Authentic Flexible Core Medium 13-56 92/8,16.95,Martin Strings,Authentic Acoustic,STRINGS FRETTED,GTR ACOUSTIC 12 STR SETS,MUSICAL,2,8.31,930014022035,16.95,NONE,ACCESSORIES,05/11/2025,02/11/2025,09/02/2021,N,ELECTRI,Y,,Y
41/MA550T,Martin Authentic Treated Medium 13-56 92/8,25.95,Martin Strings,Authentic Acoustic,STRINGS FRETTED,GTR ACOUSTIC SETS,MUSICAL,2,12.72,930014021036,18.95,NONE,ACCESSORIES,20/01/2026,18/01/2026,09/02/2021,Y,ELECTRI,Y,,Y
41/MEC12,Claptons Choice Light 92/8 12-54,14.95,Martin Strings,Speciality,STRINGS FRETTED,GTR ACOUSTIC SETS,MUSICAL,1,7.33,930014015881,14.95,NONE,ACCESSORIES,05/11/2025,02/11/2025,01/09/2021,Y,ELECTRI,Y,,Y
41/MM1012,Martin Retro Strings 12-string Monel 10-47,29.95,Martin Strings,Retro,STRINGS FRETTED,GTR ACOUSTIC 12 STR SETS,MUSICAL,2,14.67,930014022036,29.95,NONE,ACCESSORIES,26/05/2025,22/05/2025,09/02/2021,N,ELECTRI,Y,,Y
41/MM10X,Martin Retro Strings Extra Light Monel 10-47,22.95,Martin Strings,Retro,STRINGS FRETTED,GTR ACOUSTIC 12 STR SETS,MUSICAL,2,11.25,930014022037,22.95,NONE,ACCESSORIES,27/01/2026,22/01/2026,09/02/2021,Y,ELECTRI,Y,,Y
41/MM11,Martin Retro Strings Custom Light Monel 11-52,22.95,Martin Strings,Retro,STRINGS FRETTED,GTR ACOUSTIC SETS,MUSICAL,2,11.25,930014018767,16.95,NONE,ACCESSORIES,25/08/2025,13/11/2025,09/02/2021,Y,ELECTRI,Y,,Y
41/MM12,Martin Retro Strings Light Monel 12-54,22.95,Martin Strings,Retro,STRINGS FRETTED,GTR ACOUSTIC SETS,MUSICAL,3,11.25,930014018768,16.95,NONE,ACCESSORIES,05/01/2026,21/12/2025,09/02/2021,Y,ELECTRI,Y,,Y
41/MM13,Martin Retro Strings Medium/Light Monel 13-56,22.95,Martin Strings,Retro,STRINGS FRETTED,GTR ACOUSTIC SETS,MUSICAL,2,11.25,930014019569,16.95,NONE,ACCESSORIES,17/11/2025,13/11/2025,09/02/2021,Y,ELECTRI,Y,,Y
41/MMLJ13,Martin Retro Strings Laurence Juber Monel 13-56,22.95,Martin Strings,Retro,STRINGS FRETTED,GTR ACOUSTIC SETS,MUSICAL,1,11.25,930014020541,16.95,NONE,ACCESSORIES,22/10/2025,23/10/2025,09/02/2021,Y,ELECTRI,Y,,Y
41/MMTR13,Martin Retro Tony Rice Strings Monel 13-56,22.95,Martin Strings,Retro,STRINGS FRETTED,GTR ACOUSTIC SETS,MUSICAL,2,11.25,930014018769,16.95,NONE,ACCESSORIES,05/11/2025,29/10/2025,09/02/2021,Y,ELECTRI,Y,,Y
41/V700,Vega 5 String Banjo Light,9.95,Martin Strings,Speciality,STRINGS FRETTED,BANJO STRINGS,MUSICAL,3,4.87,930014015957,0,NONE,ACCESSORIES,10/02/2026,08/02/2026,25/02/2024,N,ELECTRI,Y,,Y
42-40045,SUPERSLICK TROMBONE SLIDE CREAM,7.20,SUPERSLICK,,TROMBONES,PARTS/ACCESSORIES,MUSICAL,2,5.04,930217000433,7.20,NONE,BRASS INST,,13/03/2017,13/03/2017,,SELECTM,Y,,N
4400V,ACOUSTIC MACHINE HEADS 3-A-SIDE SINGLES NICKEL,39.95,EAGLE,VINTAGE,GUITARS,GTR MACHINE HEADS,MUSICAL,1,21.79,930004000525,0,NONE,GUITARS,14/04/2023,,03/03/2022,,AMS,Y,,Y
44430,VINTAGE TREMOLO CHROME 3801,375.00,SCHALLER,,GUITARS,TREMOLOS,MUSICAL,1,243.27,930035001113,0,NONE,GUITARS,12/06/2025,,11/06/2025,Y,PAYTONS,Y,,Y
44461L,Sch LockMeister Tremolo LEFTY Chrom,565.00,SCHALLER,,GUITARS,TREMOLOS,MUSICAL,1,465.21,930035011281,565.00,NONE,GUITARS,01/05/2024,22/05/2025,22/03/2021,Y,PAYTONS,Y,,Y
44490,FLOYD ROSE TREMOLO BLACK 1370,545.00,SCHALLER,,GUITARS,TREMOLOS,MUSICAL,1,344.58,930035001100,434.95,NONE,GUITARS,09/05/2025,08/05/2025,22/03/2021,Y,PAYTONS,Y,,Y
445370,Schaller Floyd Rose Saddle No.0 (D or G) Single - Chrome,34.50,SCHALLER,,GUITARS,PARTS/ACCESSORIES,MUSICAL,2,22.05,930035001504,0,NONE,GUITARS,01/02/2023,,22/03/2021,Y,PAYTONS,Y,,Y
445392,FLOYD ROSE 2 SADDLE GOLD E+E 374202,42.50,SCHALLER,,GUITARS,PARTS/ACCESSORIES,MUSICAL,2,26.28,930035001510,34.00,NONE,GUITARS,25/01/2024,16/01/2024,22/03/2021,Y,PAYTONS,Y,,Y
44552,FLOYD ROSE STR RETAINER BLACK 372003,42.00,SCHALLER,,GUITARS,PARTS/ACCESSORIES,MUSICAL,1,25.69,930035001517,0,NONE,GUITARS,16/11/2023,05/10/2023,22/03/2021,Y,PAYTONS,Y,,Y
445595,LOCKNUT CHR W/SCREW 41.28MM R2,93.50,SCHALLER,,GUITARS,PARTS/ACCESSORIES,MUSICAL,1,71.85,930035009239,73.95,NONE,GUITARS,17/04/2025,24/04/2025,22/03/2021,Y,PAYTONS,Y,,Y
44576,Schaller Tremolo Locknut-Black 42.9 / R3 12in,101.00,SCHALLER,,GUITARS,PARTS/ACCESSORIES,MUSICAL,1,68.32,930035001553,0,NONE,GUITARS,29/10/2025,17/11/2025,22/03/2021,Y,PAYTONS,Y,,Y
44650,LP GTR BRIDGE CHROME 452,169.00,SCHALLER,,GUITARS,BRIDGES,MUSICAL,1,117.37,930035001446,135.00,NONE,GUITARS,02/06/2025,05/06/2025,22/03/2021,Y,PAYTONS,Y,,Y
44665,GTM BRIDGE GOLD 45062,285.80,SCHALLER,,GUITARS,BRIDGES,MUSICAL,1,180.59,930035001443,0,NONE,GUITARS,28/10/2025,26/10/2025,11/04/2019,Y,PAYTONS,Y,,Y
44666,STOP TAILPIECE NICKEL 49060,134.80,SCHALLER,,GUITARS,BRIDGES,MUSICAL,1,86.90,930035004622,0,NONE,GUITARS,15/08/2024,15/08/2024,22/03/2021,Y,PAYTONS,Y,,Y
44668,GTR STOP TAILPIECE BLACK149061,151.00,SCHALLER,,GUITARS,PARTS/ACCESSORIES,MUSICAL,1,101.09,930035006181,122.50,NONE,GUITARS,17/12/2025,11/12/2025,23/10/2019,N,PAYTONS,Y,,Y
450018,BEHRINGER XENYX QX2442USB MIXER,719.00,BEHRINGER,XENYX,SOUND REINFORCEMENT,MIXERS,MUSICAL,1,547.38,930006014970,0,NONE,ACCESSORIES,15/09/2025,13/09/2025,01/02/2023,N,AUSTRAL,Y,,Y
450023,BEHRINGER XENYX QX1204USB MIXER,449.00,BEHRINGER,XENYX,SOUND REINFORCEMENT,MIXERS,MUSICAL,1,279.30,930006014975,0,NONE,ACCESSORIES,30/12/2025,31/08/2025,14/09/2022,Y,AUSTRAL,Y,,Y
450121,BEHRINGER EUROLIVE B212D SPEAKER,499.00,BEHRINGER,EUROLIVE,SOUND REINFORCEMENT,POWERED SPEAKERS,MUSICAL,1,382.01,930006015068,0,NONE,ACCESSORIES,31/12/2024,13/01/2025,01/02/2023,Y,AUSTRAL,Y,,Y
450130,BEHRINGER EUROLIVE B112D SPEAKER,479.00,BEHRINGER,EUROLIVE,SOUND REINFORCEMENT,POWERED SPEAKERS,MUSICAL,1,371.83,930006015077,537.95,NONE,ACCESSORIES,17/02/2026,05/02/2026,05/06/2019,Y,AUSTRAL,Y,,Y
450152,BEHRINGER EUROPORT MPA40BTPRO COMPACT PA SYSTEM,439.00,BEHRINGER,EUROPORT MPA40BTPRO,SOUND REINFORCEMENT,PA SYSTEMS COMP,MUSICAL,1,375.63,930006015098,507.95,NONE,ACCESSORIES,19/08/2025,14/08/2025,05/06/2019,Y,AUSTRAL,Y,,Y
450153,BEHRINGER EUROPORT MPA40BT COMPACT PA SYSTEM,409.00,BEHRINGER,EUROPORT MPA40BT,SOUND REINFORCEMENT,PA SYSTEMS COMP,MUSICAL,1,299.26,930006015099,0,NONE,ACCESSORIES,25/01/2026,31/12/2025,30/01/2023,Y,AUSTRAL,Y,,Y
450170,BEHRINGER EUROPOWER EP2000 PA AMPLIFIER,659.00,BEHRINGER,EUROPOWER,AMPLIFIERS POWER,POWER AMPS,MUSICAL,1,549.42,930006015114,0,NONE,AMPLIFIERS,29/12/2025,04/09/2025,01/02/2023,Y,AUSTRAL,Y,,Y
450186,BEHRINGER ULTRAPATCH PRO PX3000 PATCHBAY,149.00,BEHRINGER,ULTRAPATCH PRO,EFFECTS/GTR PEDALS,PATCHBAYS,MUSICAL,1,107.47,930006015129,147.95,NONE,ACCESSORIES,23/10/2025,31/07/2025,10/07/2019,N,AUSTRAL,Y,,Y
450195,BEHRINGER ULTRACURVE PRO DEQ2496 EQ,509.00,BEHRINGER,ULTRACURVE PRO,SOUND REINFORCEMENT,EQUALISERS/CROSSOVERS,MUSICAL,1,360.71,930006015138,0,NONE,ACCESSORIES,29/10/2024,,01/02/2023,N,AUSTRAL,Y,,Y
450227,BEHRINGER MEDIA 40USB STUDIO MONITOR,309.00,BEHRINGER,MEDIA 40USB,SOUND REINFORCEMENT,MONITORS,MUSICAL,1,234.56,930006015170,0,NONE,ACCESSORIES,15/10/2025,16/10/2025,01/02/2023,N,AUSTRAL,Y,,Y
450232,BEHRINGER ULTRA-DI DI20 DI BOX,55.00,BEHRINGER,ULTRA-DI DI20,DI DIRECT BOXES,DI DIRECT BOXES,MUSICAL,1,38.40,930006015175,52.95,NONE,ACCESSORIES,03/02/2026,22/01/2026,05/06/2019,N,AUSTRAL,Y,,Y
450233,BEHRINGER ULTRA-DI DI600P DI BOX,75.00,BEHRINGER,ULTRA-DI DI600P,DI DIRECT BOXES,DI DIRECT BOXES,MUSICAL,1,54.90,930006015176,67.95,NONE,ACCESSORIES,15/07/2024,11/07/2024,06/10/2020,Y,AUSTRAL,Y,,Y
450234,BEHRINGER ULTRA-DI DI400P DI BOX,65.00,BEHRINGER,ULTRA-DI DI400P,DI DIRECT BOXES,DI DIRECT BOXES,MUSICAL,1,50.46,930006015177,62.95,NONE,ACCESSORIES,17/02/2026,04/02/2026,05/06/2019,Y,AUSTRAL,Y,,Y
450235,BEHRINGER MICROHD HD400 DI BOX,45.00,BEHRINGER,MICROHD HD400,SOUND REINFORCEMENT,NOISE REDUCTION,MUSICAL,1,30.02,930006015178,53.95,NONE,ACCESSORIES,17/12/2025,11/12/2025,05/06/2019,Y,AUSTRAL,Y,,Y
450236,BEHRINGER HPX6000 DJ HEADPHONES,109.00,BEHRINGER,HPX6000,HEADPHONES,HEADPHONES,MUSICAL,1,84.61,930006015179,87.95,NONE,ACCESSORIES,17/02/2026,03/02/2026,14/12/2022,Y,AUSTRAL,Y,,Y
450240,BEHRINGER HPS3000 STUDIO HEADPHONES,35.00,BEHRINGER,HPS3000,HEADPHONES,HEADPHONES,MUSICAL,1,27.03,930006015183,37.95,NONE,ACCESSORIES,19/02/2026,10/02/2026,31/08/2022,Y,AUSTRAL,Y,,Y
450241,BEHRINGER HPM1000 STUDIO HEADPHONES,35.00,BEHRINGER,HPM1000,HEADPHONES,HEADPHONES,MUSICAL,1,27.17,930006015184,33.95,NONE,ACCESSORIES,17/02/2026,20/02/2026,09/05/2019,Y,AUSTRAL,Y,,Y
450248,BEHRINGER C1 STUDIO CONDENSER,99.00,BEHRINGER,C1,MICROPHONES,MICROPHONES MIXED,MUSICAL,2,76.47,930006015191,93.95,NONE,ACCESSORIES,19/02/2026,14/02/2026,05/06/2019,Y,AUSTRAL,Y,,Y
450249,BEHRINGER B5 CONDENSER MICROPHONE,139.00,BEHRINGER,B5,MICROPHONES,MICROPHONES MIXED,MUSICAL,1,97.74,930006015192,0,NONE,ACCESSORIES,23/10/2025,23/10/2025,13/12/2021,N,AUSTRAL,Y,,Y
450258,BEHRINGER POWERPLAY P1 IN-EAR MONITOR,89.00,BEHRINGER,P1,HEADPHONES,PARTS/ACCESSORIES,MUSICAL,2,69.74,930006015201,117.95,NONE,ACCESSORIES,03/02/2026,29/01/2026,05/06/2019,Y,AUSTRAL,Y,,Y
450269,BEHRINGER U-PHORIA UMC204HD INTERFACE,189.00,BEHRINGER,U-PHORIA,COMPUTERS AND MIDI,CARDS/INTERFACES,MUSICAL,1,138.35,930006015211,187.95,NONE,ACCESSORIES,17/02/2026,28/12/2025,09/12/2022,N,AUSTRAL,Y,,Y
450272,BEHRINGER U-PHORIA UMC204 INTERFACE,229.00,BEHRINGER,U-PHORIA,COMPUTERS AND MIDI,CARDS/INTERFACES,MUSICAL,1,32.31,930006015214,229.00,NONE,ACCESSORIES,12/04/2022,,07/11/2019,,AUSTRAL,Y,,N
450275,BEHRINGER U-CONTROL UCA222 INTERFACE,55.00,BEHRINGER,U-CONTROL,COMPUTERS AND MIDI,CARDS/INTERFACES,MUSICAL,1,37.24,930006015217,53.95,NONE,ACCESSORIES,11/09/2025,09/10/2025,05/06/2019,N,AUSTRAL,Y,,Y
450277,BEHRINGER U-PHONO UFO202 INTERFACE,55.00,BEHRINGER,U-PHONO,COMPUTERS AND MIDI,CARDS/INTERFACES,MUSICAL,2,37.31,930006015219,44.95,NONE,ACCESSORIES,21/01/2026,15/01/2026,16/10/2022,Y,AUSTRAL,Y,,Y
450279,BEHRINGER U-PHORIA UM2 INTERFACE,85.00,BEHRINGER,U-PHORIA,COMPUTERS AND MIDI,CARDS/INTERFACES,MUSICAL,1,59.25,930006015221,113.95,NONE,ACCESSORIES,25/01/2026,08/01/2026,05/06/2019,N,AUSTRAL,Y,,Y
450339,BEHRINGER MICROAMP HA400 HEADPHONE AMPLIFIER,49.00,BEHRINGER,MICROAMP,AMPLIFIERS POWER,HEADPHONE AMPS,MUSICAL,2,34.67,930006015276,0,NONE,AMPLIFIERS,06/02/2026,25/11/2025,05/06/2019,Y,AUSTRAL,Y,,Y
450353,BEHRINGER BEQ700 BASS GRAPHIC EQUALIZER,55.00,BEHRINGER,BEQ700,EFFECTS/GTR PEDALS,GUITAR PEDALS,MUSICAL,2,38.01,930006015289,53.95,NONE,ACCESSORIES,15/01/2026,08/01/2026,31/03/2022,N,AUSTRAL,Y,,Y
450358,BEHRINGER UO300 ULTRA OCTAVER  EFFECTS PEDAL,55.00,BEHRINGER,UO300,EFFECTS/GTR PEDALS,GUITAR PEDALS,MUSICAL,1,37.83,930006015294,53.95,NONE,ACCESSORIES,15/09/2025,11/09/2025,28/05/2021,N,AUSTRAL,Y,,Y
450374,BEHRINGER TO800 VINTAGE TUBE OVERDRIVE,55.00,BEHRINGER,STOMP BOX TO800,EFFECTS/GTR PEDALS,GUITAR PEDALS,MUSICAL,1,37.95,930006015308,52.95,NONE,ACCESSORIES,17/02/2026,23/10/2025,21/02/2022,N,AUSTRAL,Y,,Y
450381,BEHRINGER FX600 DIGITAL MULTI-FX,79.00,BEHRINGER,STOMP BOX FX600,EFFECTS/GTR PEDALS,GUITAR PEDALS,MUSICAL,1,58.95,930006015315,55.00,NONE,ACCESSORIES,16/01/2026,14/12/2025,23/11/2022,Y,AUSTRAL,Y,,Y
450387,BEHRINGER HM300 HEAVY METAL,55.00,BEHRINGER,HEAVY METAL,EFFECTS/GTR PEDALS,GUITAR PEDALS,MUSICAL,2,37.46,930006015321,53.95,NONE,ACCESSORIES,16/01/2026,01/02/2026,17/11/2022,N,AUSTRAL,Y,,Y
450391,BEHRINGER SF300 SUPER FUZZ,55.00,BEHRINGER,SUPER FUZZ,EFFECTS/GTR PEDALS,GUITAR PEDALS,MUSICAL,1,37.39,930006015325,53.95,NONE,ACCESSORIES,23/10/2025,13/11/2025,26/04/2022,N,AUSTRAL,Y,,Y
450393,BEHRINGER VP1 VINTAGE PHASER,55.00,BEHRINGER,STOMP BOX VP1,EFFECTS/GTR PEDALS,GUITAR PEDALS,MUSICAL,1,37.43,930006015327,73.95,NONE,ACCESSORIES,15/01/2026,04/01/2026,28/08/2022,Y,AUSTRAL,Y,,Y
450402,BEHRINGER EQ700 GRAPHIC EQUALIZER,55.00,BEHRINGER,STOMP BOX EQ700,SOUND REINFORCEMENT,EQUALISERS/CROSSOVERS,MUSICAL,2,37.94,930006015336,53.95,NONE,ACCESSORIES,17/02/2026,22/01/2026,13/03/2022,N,AUSTRAL,Y,,Y
450408,BEHRINGER CS400 COMPRESSOR/SUSTAINER,55.00,BEHRINGER,CS400,EFFECTS/GTR PEDALS,GUITAR PEDALS,MUSICAL,1,37.29,930006015342,53.95,NONE,ACCESSORIES,16/01/2026,20/11/2025,28/05/2021,Y,AUSTRAL,Y,,Y
450412,BEHRINGER TU300 CHROMATIC TUNER,55.00,BEHRINGER,TU300,TUNERS,CHROMATIC,MUSICAL,2,42.69,930006015346,67.95,NONE,ACCESSORIES,17/02/2026,12/02/2026,05/06/2019,Y,AUSTRAL,Y,,Y
450416,BEHRINGER CT100 CABLE TESTER,59.00,BEHRINGER,CABLE TESTER,CABLES LEADS,CABLE/LEAD TESTER,MUSICAL,1,41.79,930006015350,48.95,NONE,ACCESSORIES,16/01/2026,02/11/2025,01/09/2022,Y,AUSTRAL,Y,,Y
450455,BEHRINGER PSU7-SAA POWER SUPPLY,29.00,BEHRINGER,PSU7-SAA,EFFECTS/GTR PEDALS,POWER ADAPTORS/BATTERIES,MUSICAL,1,22.35,930006015388,0,NONE,ACCESSORIES,03/02/2026,01/02/2026,01/02/2023,Y,AUSTRAL,Y,,Y
450465,BEHRINGER POWERPLAY 16 PM-1 BELT PACK,29.00,BEHRINGER,PM1,AMPLIFIERS POWER,HEADPHONE AMPS,MUSICAL,1,19.90,930006015856,73.95,NONE,AMPLIFIERS,11/08/2025,10/08/2025,05/06/2019,Y,AUSTRAL,Y,,Y
450476,BEHRINGER U-PHORIA UMC1820 INTERFACE,389.00,BEHRINGER,UMC1820,COMPUTERS AND MIDI,CARDS/INTERFACES,MUSICAL,1,290.17,930006016734,476.95,NONE,ACCESSORIES,06/02/2026,04/12/2025,26/11/2021,N,AUSTRAL,Y,,Y
450477,BEHRINGER CT200 CABLE TESTER,99.00,BEHRINGER,CT200,CABLES LEADS,PARTS/ACCESSORIES,MUSICAL,3,67.64,930006016913,87.95,NONE,ACCESSORIES,15/01/2026,27/01/2026,05/06/2019,N,AUSTRAL,Y,,Y
450485,BEHRINGER GUITAR 2 USB,55.00,BEHRINGER,GUITAR 2 USB,CABLES LEADS,GUITAR CABLES,MUSICAL,1,274.88,930006019409,53.95,NONE,ACCESSORIES,01/10/2025,03/04/2025,08/12/2019,N,AUSTRAL,Y,,N
450494,BEHRINGER POWERPLAY HA6000 6 CH HIGH POWER AMP,439.00,BEHRINGER,HA6000,AMPLIFIERS POWER,HEADPHONE AMPS,MUSICAL,1,306.87,930006019471,363.95,NONE,AMPLIFIERS,27/02/2023,08/08/2024,01/11/2018,N,AUSTRAL,Y,,Y
450496,BEHRINGER DEEPMIND 12D DESKTOP POLYPHONIC SYNTH,1129.00,BEHRINGER,12D,KEYBOARDS,WORKSTATION/SYTH,MUSICAL,1,938.96,930006019473,0,NONE,KEYBOARDS,03/04/2025,12/05/2025,02/11/2022,N,AUSTRAL,Y,,Y
450514,BEHRINGER ULTRALINK PRO MX882 V2 MIXER,219.00,BEHRINGER,MX882,SOUND REINFORCEMENT,MIXERS,MUSICAL,1,162.08,930006020426,0,NONE,ACCESSORIES,20/06/2025,19/06/2025,01/02/2023,N,AUSTRAL,Y,,Y
450526,BEHRINGER COMPOSER PRO-XL MDX2600 V2,279.00,BEHRINGER,MDX2600,AUDIO/VISUAL EQUIPMENT,AV SYSTEMS,MUSICAL,1,208.45,930006020510,0,NONE,ACCESSORIES,07/07/2025,03/07/2025,01/02/2023,N,AUSTRAL,Y,,Y
450534,BEHRINGER EURORACK 104 HP SKIFF CASE,109.00,BEHRINGER,EURORACK,SOUND REINFORCEMENT,CASES SOUND REINFORCEMENT,MUSICAL,1,84.19,930006020852,127.95,NONE,ACCESSORIES,19/02/2026,12/02/2026,29/12/2022,Y,AUSTRAL,Y,,Y
450536,BEHRINGER CE500D ACTIVE 100W COMMERCIAL INSTALL SP,249.00,BEHRINGER,CE500D,SOUND REINFORCEMENT,POWERED SPEAKERS,MUSICAL,1,260.89,930006020643,0,NONE,ACCESSORIES,15/12/2023,14/12/2023,01/02/2023,Y,AUSTRAL,Y,,Y
450541,BEHRINGER HO66 BUDGET 3-PACK HEADPHONES,29.00,BEHRINGER,HO66,HEADPHONES,HEADPHONES,MUSICAL,7,23.35,930006020858,0,NONE,ACCESSORIES,22/09/2025,23/11/2025,01/02/2023,N,AUSTRAL,Y,,N
450545,BEHRINGER EURORACK PRO RX1602V2 MIXER,219.00,BEHRINGER,RX1602V2,SOUND REINFORCEMENT,MIXERS,MUSICAL,1,161.01,930006020862,237.95,NONE,ACCESSORIES,26/08/2025,24/08/2025,05/09/2022,N,AUSTRAL,Y,,Y
450548,BEHRINGER BDJ1000 DJ HEADPHONES,49.00,BEHRINGER,BDJ1000,HEADPHONES,HEADPHONES,MUSICAL,1,34.54,930006020865,53.95,NONE,ACCESSORIES,16/01/2026,19/12/2025,24/09/2020,Y,AUSTRAL,Y,,Y
450550,BEHRINGER BB560M WIRELESS HEADPHONES W/ MIC,69.00,BEHRINGER,BB560M,HEADPHONES,HEADPHONES,MUSICAL,1,41.89,930006020867,0,NONE,ACCESSORIES,24/02/2025,20/02/2025,01/02/2023,N,AUSTRAL,Y,,Y
450559,BEHRINGER BA85A DYNAMIC SUPER CARDIOID MICROPHONE,45.00,BEHRINGER,BA85A,MICROPHONES,MICROPHONES MIXED,MUSICAL,2,27.03,930006021069,45.00,NONE,ACCESSORIES,19/02/2026,14/02/2026,13/10/2022,Y,AUSTRAL,Y,,Y
450562,BEHRINGER SL84C BUDGET DYNAMIC MICROPHONE,29.00,BEHRINGER,SL84C,MICROPHONES,MICROPHONES MIXED,MUSICAL,1,19.31,930006021072,29.00,NONE,ACCESSORIES,16/01/2026,15/01/2026,09/09/2022,N,AUSTRAL,Y,,Y
450574,BEHRINGER TA312S DYNAMIC GOOSENECK MICROPHONE,59.00,BEHRINGER,,MICROPHONES,MICROPHONES MIXED,MUSICAL,2,42.05,930006021275,63.95,NONE,ACCESSORIES,06/01/2026,04/01/2026,22/08/2022,Y,AUSTRAL,Y,,Y
450587,BEHRINGER 140 DUAL ENVELOPE LFO MODULE,69.00,BEHRINGER,,SOUND REINFORCEMENT,MIXERS,MUSICAL,1,52.55,930006021417,147.95,NONE,ACCESSORIES,21/01/2026,15/01/2026,16/10/2022,Y,AUSTRAL,Y,,Y
450591,BEHRINGER 921A OSCILLATOR DRIVER MODULE,49.00,BEHRINGER,,SOUND REINFORCEMENT,MIXERS,MUSICAL,1,37.11,930006021421,0,NONE,ACCESSORIES,17/02/2026,23/10/2025,01/02/2023,Y,AUSTRAL,Y,,Y
450593,BEHRINGER CAT ANALOG SYNTH,379.00,BEHRINGER,,KEYBOARDS,WORKSTATION/SYTH,MUSICAL,1,293.91,930006021407,0,NONE,KEYBOARDS,17/02/2026,16/02/2026,01/02/2023,Y,AUSTRAL,Y,,Y
450596,BEHRINGER 914 FIXED FILTER BANK MODULE,99.00,BEHRINGER,,KEYBOARDS,WORKSTATION/SYTH,MUSICAL,1,75.31,930006021424,0,NONE,KEYBOARDS,18/07/2025,04/08/2025,01/02/2023,Y,AUSTRAL,Y,,Y
450616,BEHRINGER 305 EQ/MIXER/OUTPUT EURORACK MODULE,99.00,BEHRINGER,305,KEYBOARDS,WORKSTATION/SYTH,MUSICAL,1,76.58,930006021837,0,NONE,KEYBOARDS,06/02/2026,08/02/2026,01/02/2023,Y,AUSTRAL,Y,,Y
450643,BEHRINGER FLOW-8 8CH DIG. USB MIXER W/ BLUETOOTH,329.00,BEHRINGER,FLOW-8,SOUND REINFORCEMENT,MIXERS,MUSICAL,1,250.89,930006022623,457.95,NONE,ACCESSORIES,30/01/2026,23/10/2025,05/03/2021,Y,AUSTRAL,Y,,Y
450650,BEHRINGER SD251CK BLACK IN EAR MONITORS,75.00,BEHRINGER,SD251CK,HI-TECH/STUDIO EQUIP,NEW STUDIO MONITORS,MUSICAL,1,69.53,930006022650,73.95,NONE,ACCESSORIES,23/12/2025,25/01/2026,01/02/2023,Y,AUSTRAL,Y,,Y
450655,BEHRINGER FLOW CLAMP,15.00,BEHRINGER,,SOUND REINFORCEMENT,PARTS/ACCESSORIES,MUSICAL,1,11.46,930006023143,53.95,NONE,ACCESSORIES,17/12/2025,05/10/2025,31/03/2022,Y,AUSTRAL,Y,,Y
450673,BEHRINGER HPM1100 BK STUDIO HEADPHONES BLACK,29.00,BEHRINGER,,HEADPHONES,HEADPHONES,MUSICAL,1,19.03,930006023371,34.95,NONE,ACCESSORIES,30/01/2026,29/01/2026,01/02/2023,Y,AUSTRAL,Y,,Y
450674,BEHRINGER BC110 DYNAMIC MICROPHONE,29.00,BEHRINGER,,MICROPHONES,MICROPHONES MIXED,MUSICAL,1,20.76,930006023372,0,NONE,ACCESSORIES,31/12/2025,04/01/2026,01/02/2023,Y,AUSTRAL,Y,,Y
450680,BEHRINGER BC LAV LAVILIER MIC FOR MOBILE DEVICE,25.00,BEHRINGER,,MICROPHONES,MICROPHONES MIXED,MUSICAL,6,14.95,930006023516,0,NONE,ACCESSORIES,25/11/2025,15/01/2026,01/02/2023,Y,AUSTRAL,Y,,Y
450681,BEHRINGER BC LAV GO LAV MICROPHONE,29.00,BEHRINGER,,MICROPHONES,MICROPHONES MIXED,MUSICAL,2,19.17,930006023517,0,NONE,ACCESSORIES,03/12/2025,30/11/2025,01/02/2023,Y,AUSTRAL,Y,,Y
450682,BEHRINGER BC11 HEADPHONE CABLE W/ MIC,15.00,BEHRINGER,,HEADPHONES,HEADPHONES,MUSICAL,4,11.59,930006023518,0,NONE,ACCESSORIES,19/02/2026,12/02/2026,01/02/2023,Y,AUSTRAL,Y,,Y
